"","Estimate","upperCI","Cul"
"127",10010.2758825815,-8772.46651240915,"x"
"128",10079.8924312753,-8944.87332614696,"x"
"129",9711.30280016524,-8316.9145425114,"x"
"130",9895.42318964091,-8451.4254197429,"x"
"131",9515.73826952049,-7784.09135736224,"x"
"132",10044.7038539501,-8899.05606760601,"x"
"133",9637.09987149179,-8058.50619015812,"x"
"134",9499.73685459611,-7743.33660131133,"x"
"135",9717.27629159909,-8234.58299474936,"x"
"136",9864.18189266039,-8639.11231006517,"x"
"137",10072.8834853641,-8854.21107890565,"x"
"138",9743.02092113738,-8399.62957857994,"x"
"139",9897.5400424091,-8545.24222252247,"x"
"140",9593.37517532205,-7917.47986526313,"x"
"141",9338.30750505619,-7344.98238641014,"x"
"142",9761.30573056264,-8248.6586331671,"x"
"143",9607.21142420652,-7858.26632586788,"x"
"144",9921.03429162135,-8760.82842263229,"x"
"145",9737.10142262705,-8208.64321924351,"x"
"146",10165.3573562992,-9034.971048679,"x"
"147",9328.45143677212,-7224.24057773244,"x"
"148",9869.76824789066,-8728.51687067614,"x"
"149",10317.6113635967,-9541.91755535078,"x"
"150",9964.04925780236,-8779.14964309254,"x"
"151",9432.42239408702,-7529.02816567198,"x"
"152",9821.10477097834,-8541.47919674294,"x"
"153",9869.90267726365,-8571.13942363003,"x"
"154",10179.8567274808,-9111.59863265056,"x"
"155",10263.6828404731,-9461.49720564863,"x"
"156",9856.43924342709,-8574.18319946184,"x"
"157",9460.36193419329,-7597.90555460919,"x"
"158",10030.0883459099,-8905.51120786379,"x"
"159",9474.00156813034,-7690.76589651015,"x"
"160",8983.01936157785,-6616.75226555599,"x"
"161",9678.09916897717,-8134.84002859259,"x"
"162",10194.6141385679,-9207.68174122003,"x"
"163",9344.27089950052,-7144.97767044894,"x"
"164",8990.70617065389,-6610.91663266989,"x"
"165",9263.75387523115,-7141.80421842363,"x"
"166",8935.47204948551,-6462.02874444494,"x"
"167",10337.4538724616,-9776.51131599786,"x"
"168",9495.92359707205,-7631.98267236334,"x"
"169",9895.69328832164,-8571.46090470205,"x"
"170",9794.02392504936,-8390.48170209307,"x"
"171",9763.08407109403,-8335.38314663148,"x"
"172",9269.01687130116,-7105.19087644076,"x"
"173",9937.40605090899,-8735.57144288995,"x"
"174",9752.77977254622,-8219.40973269936,"x"
"175",9778.2668752452,-8341.03478149019,"x"
"176",9443.91254096833,-7546.30583723769,"x"
"177",9419.87775354036,-7584.57611780919,"x"
"178",9493.90486719524,-7725.15496802022,"x"
"179",9926.21344197513,-8693.49830890694,"x"
"180",10006.6963435883,-8908.88932573533,"x"
"181",9204.45337650603,-6947.99306443025,"x"
"182",9973.91554350739,-8830.685808063,"x"
"183",9228.01104614966,-7053.74614328102,"x"
"184",9877.46407134571,-8624.66976754994,"x"
"185",10094.7907398758,-9201.45094852294,"x"
"186",8537.22391050094,-5198.6492918892,"x"
"187",10157.7681055129,-9215.18895312784,"x"
"188",10098.533779392,-8896.69709366677,"x"
"189",9949.67147057048,-8892.44398504418,"x"
"190",9193.72624151316,-6953.82720507289,"x"
"191",10039.3971248974,-8865.07845507051,"x"
"192",9749.39542938266,-8096.49170409289,"x"
"193",8828.46820027964,-6152.07817120795,"x"
"194",9614.30865081166,-7912.66083971423,"x"
"195",9945.72579830405,-8637.89830273294,"x"
"196",9792.18521539095,-8315.46232744679,"x"
"197",9204.73397629427,-7053.19553684209,"x"
"198",10004.7854032806,-8827.65625683649,"x"
"199",9813.73101712249,-8349.14684884556,"x"
"200",9344.61167785274,-7395.43981772168,"x"
"201",9560.35673906136,-7841.94338238564,"x"
"202",9402.45598056873,-7461.42224389573,"x"
"203",9708.75077216913,-8079.68612438488,"x"
"204",9346.35400026716,-7384.71359390063,"x"
"205",9778.49360090445,-8324.26256229615,"x"
"206",9669.21187081815,-8051.85390315664,"x"
"207",9903.02516314323,-8562.67638874867,"x"
"208",10111.1287958541,-9164.45113361757,"x"
"209",9411.23333465536,-7655.885528897,"x"
"210",10299.1549936527,-9603.79856114388,"x"
"211",9667.19101166168,-8058.59795816903,"x"
"212",9792.84870838197,-8413.57581064723,"x"
"213",9781.01879376702,-8333.23692442803,"x"
"214",9741.7328721643,-8365.77189438272,"x"
"215",9866.78655419697,-8603.21717976973,"x"
"216",9849.56565233664,-8366.71265966245,"x"
"217",9645.07382676963,-8040.90942557575,"x"
"218",10021.7127864976,-9165.77678677047,"x"
"219",10093.8770397933,-9056.83915458421,"x"
"220",9826.05938726884,-8465.26708414817,"x"
"221",9896.87449781924,-8423.99333386893,"x"
"222",9781.28037454975,-8286.91587271647,"x"
"223",9707.14078876947,-8202.77535253666,"x"
"224",9318.92269504984,-7228.03695069096,"x"
"225",9490.67654712649,-7763.76609766133,"x"
"226",9368.20697205255,-7522.4804788911,"x"
"227",9881.15449465675,-8658.52214657667,"x"
"228",9683.7837346189,-8103.17092062626,"x"
"229",9499.48312716505,-7792.49531557535,"x"
"230",9059.60365035494,-6692.08145545704,"x"
"231",9831.08371585802,-8426.15181516412,"x"
