"","Estimate","upperCI","Cul"
"1620",14391.8618672962,-7414.58309870595,"x"
"1621",15313.5043718248,-9710.66214180606,"x"
"1622",15184.6088202833,-8752.9622310474,"x"
"1623",18214.5900361027,-15455.5655668254,"x"
"1624",15081.5142376752,-8538.19620308926,"x"
"1625",14306.4208034017,-6562.7806593388,"x"
"1626",14139.9370747,-7446.06700884283,"x"
"1627",14986.8321373141,-9376.15935056607,"x"
"1628",14502.4924792468,-7297.4081315327,"x"
"1629",13876.5642647911,-6345.18818980975,"x"
"1630",13133.6467831112,-6322.01258259788,"x"
"1631",15541.9826862765,-10421.7138197917,"x"
"1632",17077.5036535222,-13378.3870407881,"x"
"1633",12088.3343503893,-977.621063909983,"x"
"1634",18363.1891427489,-16855.5592053051,"x"
"1635",15482.690682911,-10404.4575361444,"x"
"1636",18374.087817843,-16662.536438724,"x"
"1637",16237.8433000492,-12329.8317776039,"x"
"1638",16367.4472878815,-12073.2134920361,"x"
"1639",18102.1974479346,-15869.9355725103,"x"
"1640",18119.0249018031,-15745.3621640229,"x"
"1641",18293.9413153594,-16472.756981426,"x"
"1642",15327.4430026802,-10568.0788138983,"x"
"1643",16793.111467589,-13758.0831190797,"x"
"1644",15549.629506437,-10716.8300606114,"x"
"1645",17313.4613359262,-13819.3532613094,"x"
"1646",14763.7669291852,-8548.77957846334,"x"
"1647",14733.2559492687,-8205.68612543342,"x"
"1648",16055.9995735436,-11296.468934573,"x"
"1649",14516.1659828535,-7097.17656618881,"x"
"1650",12816.1336765317,-3454.802948348,"x"
"1651",15936.10986755,-12352.7913191151,"x"
"1652",17483.3095927004,-14227.663361277,"x"
"1653",15638.5521161749,-10114.4798847817,"x"
"1654",15998.3173823047,-12717.0446120932,"x"
"1655",14845.6544544009,-8273.6520569565,"x"
"1656",14260.6587877016,-7358.45867713629,"x"
"1657",16716.4113033209,-12970.0910328367,"x"
"1658",14570.3920644731,-7388.12656713844,"x"
"1659",16989.9465776819,-13492.9471672094,"x"
"1660",14466.203166462,-7647.39776870565,"x"
"1661",13891.6925934395,-6761.27734344226,"x"
"1662",14036.8042662719,-7715.62143216279,"x"
"1663",14052.7465170514,-6691.99709750202,"x"
"1664",13190.2918189565,-4645.56140769629,"x"
"1665",13697.5976007497,-7681.80513680369,"x"
"1666",16083.0885757834,-11805.7456036197,"x"
"1667",13737.0711356224,-5376.90092941993,"x"
"1668",16882.7382702167,-14676.060634275,"x"
"1669",14601.0807734226,-8445.76639386886,"x"
"1670",14681.5865287341,-9307.29563893283,"x"
"1671",14477.0679833134,-7628.80950859368,"x"
"1672",15634.424721062,-9462.03519955724,"x"
"1673",11395.9333443325,1163.85030151114,"x"
"1674",14875.2569179609,-8771.74875514854,"x"
"1675",15656.7337948832,-10843.6821171081,"x"
"1676",14740.2821076639,-8802.05578330306,"x"
"1677",13134.331360194,-3431.41145910298,"x"
"1678",11341.8692379693,2657.98636955592,"x"
"1679",16278.9097861366,-12335.9663603737,"x"
"1680",15788.5593560197,-11277.9997433247,"x"
"1681",16174.5362243487,-11540.2251255568,"x"
"1682",12382.5354188693,-3098.60813127862,"x"
"1683",12472.3738258236,-509.666995175432,"x"
"1684",16169.8263504749,-11692.4526188659,"x"
"1685",13866.7900589045,-7130.22170779372,"x"
"1686",18532.0637151845,-17360.9157550549,"x"
"1687",15485.1958020668,-10739.5681904302,"x"
"1688",18033.7853111467,-16151.0550120751,"x"
"1689",12964.6810294891,-1630.42334644137,"x"
"1690",15162.6456721932,-8800.61595629777,"x"
"1691",12697.4617651173,-3422.96187637359,"x"
"1692",15034.4790945519,-9832.90321642037,"x"
"1693",17353.0428826332,-14434.2455058379,"x"
"1694",11267.7841314444,794.415420349922,"x"
"1695",15899.5191234559,-11976.2584364354,"x"
"1696",16244.5498599623,-11417.2943257167,"x"
"1697",12886.8482380751,-4977.35541796451,"x"
"1698",12122.2106855785,-25.4459780219786,"x"
"1699",14828.3918475471,-8679.55740098905,"x"
"1700",17827.5279553211,-14929.6609875323,"x"
"1701",15782.076797359,-11486.9404556665,"x"
"1702",16180.0279543149,-12542.4498599072,"x"
"1703",14918.0920694481,-10572.5245180595,"x"
"1704",13814.7960297197,-5480.49263883924,"x"
"1705",13260.5188450289,-5509.47999981011,"x"
"1706",16104.9891401253,-12123.8352356159,"x"
"1707",16841.0322268577,-13362.5416699382,"x"
"1708",15880.6883920761,-9907.97362406175,"x"
"1709",13536.7151366544,-4249.42571752214,"x"
"1710",15379.9956846945,-9538.1064960778,"x"
"1711",13618.4513905702,-4853.26091340673,"x"
"1712",16083.3012245116,-12373.1402928878,"x"
"1713",15581.0619991737,-10877.8026312279,"x"
"1714",18376.8070459174,-16908.7307561417,"x"
"1715",15476.4257583222,-10009.5252955151,"x"
"1716",16374.9688941941,-11822.5573112698,"x"
"1717",15204.5202377954,-8464.04978947328,"x"
"1718",13884.0834178125,-4212.56796164416,"x"
"1719",15550.9973842272,-10826.3619145028,"x"
"1720",13047.0921893933,-4236.36822760038,"x"
"1721",15989.9552904834,-12306.9711080653,"x"
"1722",15607.7016377604,-10775.1199018631,"x"
"1723",11869.1715156089,-2540.28724639092,"x"
"1724",17305.9798188518,-14259.3321969033,"x"
"1725",13884.5782600004,-5768.54118962156,"x"
"1726",12038.2309213984,-213.423130669798,"x"
"1727",15072.3645587393,-8806.99917745421,"x"
"1728",15063.4065215629,-9352.30724537962,"x"
"1729",15423.6676300758,-8497.85291071969,"x"
"1730",14962.635570997,-9166.35222644427,"x"
"1731",16290.6634574561,-11319.9511337576,"x"
"1732",14715.3114602918,-8081.52774184629,"x"
"1733",14129.2967890886,-6362.63063318448,"x"
"1734",15215.4190519005,-9895.58908139775,"x"
"1735",15343.8806071136,-9385.70335006531,"x"
"1736",14090.5569706452,-6975.66509395728,"x"
"1737",13965.8859580187,-6623.5156989755,"x"
"1738",14156.2079896359,-7278.33290455348,"x"
"1739",13067.2199406327,-5276.14602852278,"x"
"1740",13626.9647710613,-6830.24451583777,"x"
"1741",16955.1805968876,-14192.3643017702,"x"
"1742",14812.3108888967,-8153.26411151074,"x"
"1743",15586.2778342402,-11392.3399018619,"x"
"1744",14929.1323871499,-10623.1514889143,"x"
"1745",12208.5246512245,-2398.80602571329,"x"
"1746",15124.7464650459,-9946.73834165357,"x"
"1747",14937.4339841341,-8153.72516221611,"x"
"1748",15639.7054184425,-10229.1639106104,"x"
"1749",17263.3944717307,-13881.9124547542,"x"
"1750",13925.6683765765,-7119.62330107127,"x"
"1751",14702.9773971718,-7656.04179659865,"x"
"1752",17908.260291358,-15508.5652160971,"x"
"1753",15513.1213084731,-11318.3732465971,"x"
"1754",13478.6037581371,-5601.78335419757,"x"
"1755",12222.1203654679,-1908.55039085099,"x"
"1756",18679.3878896309,-16714.5570436743,"x"
"1757",15253.3631777226,-12741.5955854735,"x"
"1758",14593.5431200686,-7672.1388425321,"x"
"1759",16801.6283301294,-13122.6942991841,"x"
"1760",15014.4448395183,-9833.55045245003,"x"
"1761",17628.7180200316,-14954.364672546,"x"
"1762",15196.6702186158,-9952.04345094239,"x"
"1763",14912.7180297464,-8689.5690994628,"x"
"1764",12994.2680685738,-2468.56315323906,"x"
"1765",13059.8807368864,-4059.58119411279,"x"
"1766",14068.8379103963,-6795.38122193068,"x"
"1767",13939.1639168271,-6723.15883832708,"x"
"1768",18210.8407119292,-15986.6011776697,"x"
"1769",16657.1056124372,-13136.8741643179,"x"
"1770",17184.8962760366,-15584.1358774481,"x"
"1771",17995.9587231298,-15713.6354992517,"x"
"1772",13239.7266530695,-4498.276937432,"x"
"1773",14777.3578830001,-9235.00612504832,"x"
"1774",13105.4800347128,-5005.06059967526,"x"
"1775",16195.7014011253,-11900.3620290488,"x"
"1776",15314.9412612081,-8584.20583385405,"x"
"1777",12681.1689226426,-2935.11899349703,"x"
"1778",18323.2257388975,-16756.9277947201,"x"
"1779",16205.026941258,-11539.7131309539,"x"
"1780",18292.9014914984,-16716.0383824239,"x"
"1781",15248.8304701555,-10543.7902298051,"x"
"1782",17643.7325149351,-15144.8785186539,"x"
"1783",16459.1148586655,-13333.6742147979,"x"
"1784",16471.0833144403,-12149.2711084036,"x"
"1785",14216.0859507329,-6948.9261696865,"x"
"1786",18056.8900972121,-15709.5424844319,"x"
"1787",15272.1375170102,-10404.3002639386,"x"
"1788",14328.2988198401,-7574.5723797671,"x"
"1789",16159.5631012459,-13788.8867086068,"x"
"1790",15666.9656898245,-9046.11946142525,"x"
"1791",13984.9393361002,-7054.57008880032,"x"
"1792",14413.0745907391,-7885.46590732934,"x"
"1793",16387.7383977625,-13195.7250771136,"x"
"1794",12602.1197176011,-2759.76889313285,"x"
"1795",15522.1376530588,-10725.8383770566,"x"
"1796",13791.1329826815,-6145.92519049479,"x"
"1797",14635.749989031,-9105.56010328307,"x"
"1798",12028.4844534786,318.504420664607,"x"
"1799",14806.2597252178,-8609.1165783633,"x"
"1800",14635.9818963178,-8009.18457867695,"x"
"1801",13568.4351807309,-6898.82280771629,"x"
"1802",18265.0611417981,-16955.0243293637,"x"
"1803",16868.2584681204,-12911.443510468,"x"
"1804",14188.6709063431,-6134.61387248171,"x"
"1805",17587.1636835781,-15485.6336251989,"x"
"1806",15709.8608595968,-10918.3141776574,"x"
"1807",15668.241651838,-10883.9450986363,"x"
"1808",16666.4986737968,-13395.3323269642,"x"
"1809",17306.3626116803,-13724.3283175828,"x"
"1810",14890.4951609506,-9468.05690218976,"x"
"1811",16637.3237965039,-13039.934190585,"x"
"1812",14880.6409421308,-9025.24728727362,"x"
"1813",14369.979820917,-7296.86201001511,"x"
"1814",15845.4294014117,-10876.5188456768,"x"
"1815",15097.9789851657,-8415.23145854741,"x"
"1816",17081.0595670939,-13715.3853732202,"x"
"1817",16070.0681614695,-11221.3105061342,"x"
"1818",14711.9160530781,-8239.402124982,"x"
"1819",12108.8847107158,-905.521699507177,"x"
"1820",14511.7716236379,-8526.94411505137,"x"
"1821",11291.8733223195,3619.87161334784,"x"
"1822",10361.4925492987,3019.61263755216,"x"
"1823",16347.1282813054,-12285.5668678229,"x"
"1824",11670.1419304806,-69.0312363130706,"x"
"1825",15360.0866335141,-10378.179703631,"x"
"1826",17162.4004443575,-13503.2152633566,"x"
"1827",14422.0633608493,-8031.80549239075,"x"
"1828",15411.5910221243,-10672.1088159209,"x"
"1829",16477.5473732153,-12350.0659613096,"x"
"1830",15303.0827018605,-10371.8162411459,"x"
"1831",13798.3578585768,-6626.28903403086,"x"
"1832",14932.3939534939,-8616.22568198773,"x"
"1833",12568.7625265766,-2027.48557525646,"x"
"1834",17198.9373292454,-14839.6452830302,"x"
"1835",13146.1627667696,-3903.55631019466,"x"
"1836",14905.3557845843,-8293.08747345321,"x"
"1837",18078.3826203715,-16183.8759562216,"x"
"1838",14642.3061287157,-9138.52277125209,"x"
"1839",10371.0052872024,5418.59722575619,"x"
"1840",16386.2635984388,-12148.0223200933,"x"
"1841",15164.9658374905,-9536.16488132849,"x"
"1842",15603.4326753091,-10582.4907911357,"x"
"1843",14476.3244222695,-6989.15020031701,"x"
"1844",15476.5902721118,-9801.66486657737,"x"
"1845",12373.1324072015,-2337.36286397749,"x"
"1846",14153.1949023548,-9013.91199402502,"x"
"1847",18297.3564301643,-16262.8818307588,"x"
"1848",15852.463184823,-11366.798050168,"x"
"1849",12120.9675263013,-926.928626850186,"x"
"1850",15132.891077145,-8836.91011653816,"x"
"1851",16383.633515695,-12995.4094441728,"x"
"1852",16498.0643722283,-12114.5438810051,"x"
"1853",15152.7084597233,-9110.6675793771,"x"
"1854",13590.5469873261,-5640.06743209044,"x"
"1855",18486.5771329938,-17123.113536692,"x"
"1856",17534.4368998694,-14889.554939266,"x"
"1857",15416.1856230544,-10146.8548473842,"x"
"1858",16378.9210748942,-11764.956342845,"x"
"1859",12277.2684506544,-1256.27940283617,"x"
"1860",16947.1282615495,-13909.6537741156,"x"
"1861",12776.0931193115,-3958.85917850808,"x"
"1862",14945.0572171714,-9469.90798015498,"x"
"1863",14973.4689283652,-8248.2005894772,"x"
"1864",16526.2957965991,-12323.8106256057,"x"
"1865",16350.9410742075,-12409.6175792788,"x"
"1866",14026.8347304798,-6151.90880649728,"x"
"1867",15429.2503134259,-10513.5087127383,"x"
"1868",10713.21265881,2172.22407668644,"x"
"1869",16031.272353753,-12040.6695450236,"x"
"1870",11257.9138061947,1233.01049079317,"x"
"1871",14023.0386210139,-6595.43068456047,"x"
"1872",17685.90563839,-15502.5091341829,"x"
"1873",16596.5868900726,-12674.5296255863,"x"
"1874",16643.6640858263,-13161.1575692373,"x"
"1875",14233.799337774,-7655.89262610723,"x"
"1876",13129.6541086663,-2504.04284546063,"x"
"1877",13534.0621627545,-5397.63163084522,"x"
"1878",18435.2460472039,-17185.0136858011,"x"
"1879",16302.0323100955,-11846.7564029343,"x"
"1880",11191.0147958638,1540.99880974245,"x"
"1881",15494.7536761436,-11168.7592974552,"x"
"1882",17040.3342796042,-13299.9505196168,"x"
"1883",15523.1202100048,-10831.3815623512,"x"
"1884",14813.7381448535,-9062.93495801878,"x"
"1885",13938.6669522119,-6149.88497768816,"x"
"1886",14814.4571539032,-8124.33019843301,"x"
"1887",15826.111099192,-11208.1099066046,"x"
"1888",15919.7481772029,-10845.6973973808,"x"
"1889",16110.3349673306,-11120.8123844202,"x"
"1890",15884.0787175769,-10575.9656935604,"x"
"1891",16632.8205473845,-12505.0609181898,"x"
"1892",16597.1507863695,-13437.0201468482,"x"
"1893",12522.7069549173,-3134.78041513294,"x"
"1894",16235.5555738994,-11011.0692913283,"x"
"1895",16343.4916238476,-11523.5854392184,"x"
"1896",13485.963770671,-4533.29105499391,"x"
"1897",15739.7788177493,-10469.191992542,"x"
"1898",16010.2260144324,-11597.8549792365,"x"
"1899",17269.9130114203,-14823.5473602304,"x"
"1900",12847.6596584817,-3784.15281633259,"x"
"1901",12595.937735971,-2686.56489864494,"x"
"1902",17304.1308190401,-14809.5431391585,"x"
"1903",12617.481114327,-3012.24757594047,"x"
"1904",18301.2268132926,-15745.6783919764,"x"
"1905",15544.0360354198,-11520.5446458949,"x"
"1906",17065.7222946474,-13830.5554203121,"x"
"1907",16709.4868160129,-12022.0448499213,"x"
"1908",17157.4888744318,-14494.7776028196,"x"
"1909",14270.4406664222,-4970.81426016857,"x"
"1910",15524.0007720322,-9488.67477883569,"x"
"1911",17373.0647501204,-15356.9498154904,"x"
"1912",11196.2248446421,355.589792113997,"x"
"1913",12093.7219619268,-1655.19621242624,"x"
"1914",14684.4286542223,-9530.29964784816,"x"
"1915",12264.7627696572,-1395.68811517771,"x"
"1916",16497.5301924724,-12428.5677108317,"x"
"1917",12462.9682909658,-596.100400888174,"x"
"1918",11671.951116195,316.882335815779,"x"
"1919",16441.0177904406,-12331.4065895556,"x"
"1920",12058.0184896879,-535.453933950723,"x"
"1921",12924.2084296857,-3496.0492149842,"x"
"1922",16178.6455460072,-12180.4997089106,"x"
"1923",16390.6719799745,-12160.4201567742,"x"
"1924",10352.5370475308,5229.1002477327,"x"
"1925",17453.8463935259,-15214.4652448154,"x"
"1926",14081.7178616532,-6780.08363717653,"x"
"1927",12752.1322550892,-2627.65515657576,"x"
"1928",15760.2035165885,-10139.3512085557,"x"
"1929",14983.856270722,-9725.70048144888,"x"
"1930",17188.076391155,-14414.4049398138,"x"
"1931",17566.4924511162,-14625.7516538815,"x"
"1932",17182.7237574635,-14549.9557912549,"x"
"1933",11459.8488406374,3109.80594610678,"x"
"1934",15767.9644480625,-10868.1345706551,"x"
"1935",14767.1320876511,-9893.47450618756,"x"
"1936",13673.9469275128,-7004.82755436275,"x"
"1937",16901.7205962927,-13456.7500730374,"x"
"1938",13905.4608254338,-6818.14053441963,"x"
"1939",15514.5728318827,-11442.8773711685,"x"
"1940",14513.7514793973,-7147.93667442352,"x"
"1941",17409.2952870098,-14535.310076037,"x"
"1942",14104.4895459448,-7247.17645647749,"x"
"1943",13446.0314895907,-4182.74000621759,"x"
"1944",15007.2015146984,-8855.21838236243,"x"
"1945",12803.3382197544,-2871.32318004686,"x"
"1946",14291.4274887114,-7673.90974563266,"x"
"1947",15857.7287757066,-12069.9811253373,"x"
"1948",17299.5369022902,-13630.9668095433,"x"
"1949",14095.5581440104,-5576.26376524499,"x"
"1950",13671.6124254384,-6483.5163742487,"x"
"1951",15411.8219238867,-10089.3049342294,"x"
"1952",16712.1776059399,-12411.5634500642,"x"
"1953",18177.3456335644,-16713.8363819639,"x"
"1954",11459.2346167736,732.939854013275,"x"
"1955",16642.7229939444,-12015.6889163433,"x"
"1956",13441.7416780375,-5100.98415024831,"x"
"1957",18520.2936942921,-17459.937353628,"x"
"1958",14373.7837942403,-7989.540054523,"x"
"1959",14899.7805052223,-9916.50233158736,"x"
"1960",14719.2958095247,-7548.94147833976,"x"
"1961",16322.9203782597,-12491.8962887854,"x"
"1962",15640.0658469444,-11255.7323967102,"x"
"1963",17345.504189888,-13759.9444188599,"x"
"1964",14457.2160725815,-8079.24207157735,"x"
"1965",12533.6005107975,-2552.59361540912,"x"
"1966",15454.8912019344,-10093.6558159078,"x"
"1967",16056.3711117029,-11055.8502028924,"x"
"1968",13682.5305478989,-5715.23802668792,"x"
"1969",17160.277221366,-14333.7681225652,"x"
"1970",11688.219774562,-879.566642070416,"x"
"1971",13214.2229998246,-5798.01003187496,"x"
"1972",15451.7666516047,-10084.8947507414,"x"
"1973",14181.7290710635,-6823.9084271064,"x"
"1974",13983.5295048047,-7466.96242660167,"x"
"1975",17263.5148837666,-14427.1248206316,"x"
"1976",16408.3392223957,-12452.8919177912,"x"
"1977",14087.5681910275,-7341.65247005558,"x"
"1978",13108.3974198883,-2995.92212426803,"x"
"1979",14948.6202554977,-8329.45948258519,"x"
"1980",18774.8759088846,-17251.130704946,"x"
"1981",14268.2751128736,-6981.69758127819,"x"
"1982",17046.7213686985,-13511.129133664,"x"
"1983",17211.6552412392,-13523.8762948944,"x"
"1984",13843.3350442302,-6345.81352758519,"x"
"1985",15649.6727058283,-9941.83508818093,"x"
"1986",14668.552075604,-8868.59690038521,"x"
"1987",15870.6781752757,-10940.8878784053,"x"
"1988",16680.3007537939,-13474.9831818879,"x"
"1989",18315.4629758961,-16439.2475842145,"x"
"1990",14087.712700598,-6193.47481537911,"x"
"1991",14701.1951214753,-10271.274262976,"x"
"1992",12891.2273051612,-4930.96261804058,"x"
"1993",14166.630317279,-7532.41556889515,"x"
"1994",15123.3529028343,-10220.0596091954,"x"
"1995",15274.0850039749,-11003.4021277292,"x"
"1996",17358.6412608547,-14665.2312211695,"x"
"1997",13676.8868837588,-5517.30697702311,"x"
"1998",16901.0159417907,-13523.7983482737,"x"
"1999",14702.4100752187,-8843.82890898201,"x"
"2000",13361.5921806343,-4929.30225849278,"x"
"2001",13601.5044228866,-6555.03776811816,"x"
"2002",14298.0768893139,-7247.63724159148,"x"
"2003",14127.0532516214,-8567.98355364631,"x"
"2004",18439.2500673803,-16668.5616845004,"x"
"2005",17373.1907170442,-14671.7920017559,"x"
"2006",15123.7847231332,-10542.0215124031,"x"
"2007",14072.4968187807,-5181.08059636952,"x"
"2008",15926.3217377077,-10713.9780889199,"x"
"2009",16928.3694051532,-13575.9714288115,"x"
"2010",10959.7650637727,2567.76031138396,"x"
"2011",16482.1358471632,-12906.7081800129,"x"
"2012",11677.2323328883,-180.924378939275,"x"
"2013",14940.6427399676,-9945.17399775385,"x"
"2014",14638.4228472208,-7909.67282911762,"x"
"2015",17904.1526958027,-15698.9420989624,"x"
"2016",14397.3237059681,-7909.62674763066,"x"
"2017",17621.9106294179,-15373.4101158083,"x"
"2018",16303.7829954612,-12054.1292597646,"x"
"2019",15834.8635074593,-10930.1774476086,"x"
"2020",15940.7515574039,-11826.7985974778,"x"
"2021",12986.5907825051,-3055.96758484513,"x"
"2022",14466.379975788,-7775.28610520252,"x"
"2023",15435.8286016693,-9823.83112073168,"x"
"2024",12880.5163158636,-4258.16086220523,"x"
"2025",14702.4332142306,-8500.29774558007,"x"
"2026",16294.5323533795,-11788.4297961722,"x"
"2027",14381.3369747811,-8226.54574624525,"x"
"2028",15096.5159215071,-8056.34328614351,"x"
"2029",15786.8579144162,-11486.2231775841,"x"
"2030",16374.7400736521,-11988.3337127269,"x"
"2031",12892.5663317818,-4657.31268990899,"x"
"2032",17274.5567903027,-14554.8555603768,"x"
"2033",13648.1433407233,-4279.70553119473,"x"
"2034",15157.8327169917,-8005.09775531937,"x"
"2035",16887.4338386217,-13167.1356530427,"x"
"2036",17910.9310724828,-15231.385271841,"x"
"2037",16822.005603949,-13075.3133875328,"x"
"2038",15870.7916599521,-10558.7524790797,"x"
"2039",13507.7115245741,-4863.78545444875,"x"
"2040",13691.8902331094,-5468.09811668055,"x"
"2041",14742.01493392,-8665.33216275822,"x"
"2042",16758.36050121,-12950.3756165116,"x"
"2043",17023.3965585849,-13662.9305761233,"x"
"2044",14093.8519472384,-8081.63751118578,"x"
"2045",17543.3526142056,-14749.9235173362,"x"
"2046",15687.8689315765,-11963.6505703448,"x"
"2047",14190.993105898,-6570.00167317025,"x"
"2048",14083.3351558173,-6712.17567939206,"x"
"2049",18250.5525438901,-15785.3977927501,"x"
"2050",15734.828517088,-9311.73091801305,"x"
"2051",17029.4188318884,-14403.6550116506,"x"
"2052",16652.4684663614,-13710.3693858625,"x"
"2053",11468.0437054113,-1839.42936724079,"x"
"2054",17086.3678481686,-14031.4353509711,"x"
"2055",14806.48724055,-9089.76140264057,"x"
"2056",12804.4929885314,-3089.8846978985,"x"
"2057",16553.2584266198,-12460.2800233067,"x"
"2058",15708.2817908142,-10167.1605101127,"x"
"2059",14337.1539057931,-7664.87986342868,"x"
"2060",10854.6416844308,2383.08609457931,"x"
"2061",14316.5226427359,-7803.24933320693,"x"
"2062",16465.9737907029,-12860.7220445784,"x"
"2063",18134.7924731891,-15631.5075164438,"x"
"2064",14117.916683922,-6419.73852710486,"x"
"2065",16045.4568996977,-11181.6024147098,"x"
"2066",18471.9493801408,-16311.7189335917,"x"
"2067",14391.4254794679,-6806.95713987712,"x"
"2068",16097.1891218979,-11176.6727882413,"x"
"2069",15544.1012286157,-9641.47692953205,"x"
"2070",16833.5170666377,-14293.2826581688,"x"
"2071",13562.16993163,-5549.0653760726,"x"
"2072",16215.3569931588,-11866.5153376602,"x"
"2073",15090.7426666296,-8559.95476787571,"x"
"2074",16856.3597687301,-13097.0147060668,"x"
"2075",16246.1273674573,-12536.7189589297,"x"
"2076",17225.8313841152,-13885.7708097726,"x"
"2077",17913.6452520937,-15433.0629989347,"x"
"2078",11637.5182858591,938.24865564295,"x"
"2079",18414.8091668744,-16638.6286605325,"x"
"2080",14052.9623643469,-6857.23142994441,"x"
"2081",17618.8701220085,-15205.1816476336,"x"
"2082",15419.7222686603,-9773.07789806067,"x"
"2083",16798.3452912733,-13891.2316080464,"x"
"2084",18019.6303943408,-15585.8854768589,"x"
"2085",15352.7103963519,-9247.33035562438,"x"
"2086",16212.6909670456,-12069.4718748648,"x"
"2087",14540.5275354677,-9019.87629546852,"x"
"2088",13582.2467613885,-5789.43895913413,"x"
"2089",17267.3015879584,-14838.2170085993,"x"
"2090",9478.11781544471,7979.18741411987,"x"
"2091",16286.479252596,-12442.6845175285,"x"
"2092",13737.9098012899,-5573.17494953754,"x"
"2093",14458.5749851462,-7775.82674230925,"x"
"2094",16422.7186363209,-11801.4519929234,"x"
"2095",14789.8213541669,-6827.30375979869,"x"
"2096",17279.1325935006,-15035.6299502826,"x"
"2097",14512.384022197,-7459.47523781366,"x"
"2098",16328.1411544355,-11574.8957090924,"x"
"2099",11527.6066162683,179.374757247351,"x"
"2100",14676.7376766702,-7495.99309746287,"x"
"2101",14638.5181952041,-9231.21000352245,"x"
"2102",16663.7332767148,-13183.5146213608,"x"
"2103",14577.532082149,-8479.55697922963,"x"
"2104",16606.3460502061,-13341.5571237258,"x"
"2105",13524.6067060536,-4914.60260319817,"x"
"2106",16018.1598681283,-11524.3775145861,"x"
"2107",16746.4424790361,-11795.8437562521,"x"
"2108",14699.5303244403,-7640.99257980142,"x"
"2109",14576.9405762834,-7316.51688853186,"x"
"2110",16264.6590350753,-11463.2536178271,"x"
"2111",14540.0330349812,-8397.0171105631,"x"
"2112",15951.2204384513,-13465.04257306,"x"
"2113",16568.0030079345,-13316.9678181434,"x"
"2114",14194.7043260045,-6793.32313380481,"x"
"2115",16710.1691403878,-12451.3280315878,"x"
"2116",11810.6420114488,-731.623875152269,"x"
"2117",14561.967869119,-7454.83167927016,"x"
"2118",11384.1969192029,-222.104724574938,"x"
"2119",15862.1366702423,-10293.1608882608,"x"
"2120",15980.8147298447,-10843.7305447981,"x"
"2121",13635.0644689647,-6121.72931677852,"x"
"2122",15339.4266525718,-9826.11019302895,"x"
"2123",12022.3512885245,-2555.1151543646,"x"
"2124",16966.6473444837,-13690.4838693971,"x"
"2125",17677.897351935,-15385.1049396416,"x"
"2126",14664.1911316186,-8647.03900580831,"x"
"2127",15011.5571409188,-7476.32710239813,"x"
"2128",13331.4626267308,-5962.65805605975,"x"
"2129",15370.0262932355,-10850.1931543881,"x"
"2130",16263.6077976072,-12689.2109435637,"x"
"2131",16018.846081679,-11472.1658359297,"x"
"2132",12593.8149897093,-1560.41491185249,"x"
"2133",14053.4945023647,-6477.14152949518,"x"
"2134",12507.2100335936,-2027.91107060452,"x"
"2135",15662.7815209035,-11286.8863357016,"x"
"2136",10013.9952120537,5926.86176173802,"x"
"2137",17208.5316344446,-14306.6992945853,"x"
"2138",14559.8761177965,-8905.11536119918,"x"
"2139",17582.5275722436,-14687.0840539631,"x"
"2140",16034.1178069814,-9935.51139126726,"x"
"2141",16912.593012253,-12903.4447061352,"x"
"2142",10944.9015051368,3178.15359068343,"x"
"2143",17897.0603503898,-16562.0856370993,"x"
"2144",11352.0197442965,290.380743901162,"x"
"2145",17669.1793590702,-15508.3191688472,"x"
"2146",17060.6772911272,-14172.3942168441,"x"
"2147",16442.1677563194,-11725.1498095332,"x"
"2148",17879.4598522451,-15652.8333833334,"x"
"2149",16499.0123474579,-13098.4228843948,"x"
"2150",14399.0247510268,-6933.65152051935,"x"
"2151",17495.000421924,-14571.3607937804,"x"
"2152",16713.0432647927,-13459.7872354676,"x"
"2153",14199.5493642095,-7346.03461291631,"x"
"2154",14807.5475759804,-8981.90699846171,"x"
"2155",14981.177401365,-9234.72348474713,"x"
"2156",14671.0971520711,-7961.85631332216,"x"
"2157",14820.0027016198,-7490.56573677257,"x"
"2158",17098.3243132546,-14053.0347609614,"x"
"2159",15784.0453384868,-10267.46213277,"x"
"2160",13532.5846150128,-3691.27522302817,"x"
"2161",18542.6849671939,-17121.7737521182,"x"
"2162",16373.3605786581,-12772.0746222823,"x"
"2163",13521.0485468972,-5164.04651313742,"x"
"2164",12329.3383089331,-2137.92003305759,"x"
"2165",15965.5631772086,-10810.7038400829,"x"
"2166",14185.0612389023,-6630.03819650963,"x"
"2167",16027.5310643252,-11771.4734880066,"x"
"2168",16122.9240936276,-12585.5735321421,"x"
"2169",14941.3185685118,-8962.39095650679,"x"
"2170",17335.8423562808,-14545.0491495643,"x"
"2171",18260.6921295697,-16108.8157019953,"x"
"2172",16240.9075041405,-11829.8957766051,"x"
"2173",15245.4331030802,-9792.03744707769,"x"
"2174",18495.5610178049,-17351.3454131064,"x"
"2175",17236.2613417716,-13047.5376298976,"x"
"2176",14769.8969416835,-8847.12859064632,"x"
"2177",16575.2019684914,-12690.4923514308,"x"
"2178",15310.1380338265,-8780.72737363267,"x"
"2179",13722.3389854992,-5602.18328315233,"x"
"2180",16194.3830686865,-12524.1665993303,"x"
"2181",14408.0306546465,-7952.38807346235,"x"
"2182",15200.9206587807,-9170.6390059058,"x"
"2183",15696.4589231469,-10744.7990023201,"x"
